"row_id","movie_name","rating","votes","meta_score","genre0","genre1","genre2","genre3","pr_rating","year","duration","cast0","cast1","cast2","cast3","cast4","director","number_rating","weekly_rank","weekly_hours_viewed","runtime","weekly_views","cumulative_weeks_in_top_10"
286,"Prisoners","8.1","785000","70","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2013,"2h 33m","Hugh Jackman, Jake Gyllenhaal, Viola Davis, Melissa Leo","Hugh Jackman"," Jake Gyllenhaal"," Viola Davis"," Melissa Leo","Denis Villeneuve","4",10,"5100000","2.55","2000000",3
286,"Prisoners","8.1","785000","70","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2013,"2h 33m","Hugh Jackman, Jake Gyllenhaal, Viola Davis, Melissa Leo","Hugh Jackman"," Jake Gyllenhaal"," Viola Davis"," Melissa Leo","Denis Villeneuve","4",1,"13890000",NULL,NULL,2
286,"Prisoners","8.1","785000","70","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2013,"2h 33m","Hugh Jackman, Jake Gyllenhaal, Viola Davis, Melissa Leo","Hugh Jackman"," Jake Gyllenhaal"," Viola Davis"," Melissa Leo","Denis Villeneuve","4",3,"19000000",NULL,NULL,1
1169,"Purple Hearts","6.7","49000","30","Drama, Music, Romance","Drama"," Music"," Romance","TV-14",2022,"2h 2m","Sofia Carson, Nicholas Galitzine, Chosen Jacobs, John Harlan Kim","Sofia Carson"," Nicholas Galitzine"," Chosen Jacobs"," John Harlan Kim","Elizabeth Allen Rosenbaum",NULL,8,"7520000",NULL,NULL,6
1169,"Purple Hearts","6.7","49000","30","Drama, Music, Romance","Drama"," Music"," Romance","TV-14",2022,"2h 2m","Sofia Carson, Nicholas Galitzine, Chosen Jacobs, John Harlan Kim","Sofia Carson"," Nicholas Galitzine"," Chosen Jacobs"," John Harlan Kim","Elizabeth Allen Rosenbaum",NULL,5,"12360000",NULL,NULL,5
1169,"Purple Hearts","6.7","49000","30","Drama, Music, Romance","Drama"," Music"," Romance","TV-14",2022,"2h 2m","Sofia Carson, Nicholas Galitzine, Chosen Jacobs, John Harlan Kim","Sofia Carson"," Nicholas Galitzine"," Chosen Jacobs"," John Harlan Kim","Elizabeth Allen Rosenbaum",NULL,4,"23410000",NULL,NULL,4
1169,"Purple Hearts","6.7","49000","30","Drama, Music, Romance","Drama"," Music"," Romance","TV-14",2022,"2h 2m","Sofia Carson, Nicholas Galitzine, Chosen Jacobs, John Harlan Kim","Sofia Carson"," Nicholas Galitzine"," Chosen Jacobs"," John Harlan Kim","Elizabeth Allen Rosenbaum",NULL,2,"46370000",NULL,NULL,3
1169,"Purple Hearts","6.7","49000","30","Drama, Music, Romance","Drama"," Music"," Romance","TV-14",2022,"2h 2m","Sofia Carson, Nicholas Galitzine, Chosen Jacobs, John Harlan Kim","Sofia Carson"," Nicholas Galitzine"," Chosen Jacobs"," John Harlan Kim","Elizabeth Allen Rosenbaum",NULL,1,"102590000",NULL,NULL,2
1169,"Purple Hearts","6.7","49000","30","Drama, Music, Romance","Drama"," Music"," Romance","TV-14",2022,"2h 2m","Sofia Carson, Nicholas Galitzine, Chosen Jacobs, John Harlan Kim","Sofia Carson"," Nicholas Galitzine"," Chosen Jacobs"," John Harlan Kim","Elizabeth Allen Rosenbaum",NULL,2,"48230000",NULL,NULL,1
493,"Puss in Boots: The Last Wish","7.8","163000","73","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2022,"1h 42m","Antonio Banderas, Salma Hayek, Harvey Guillén, Florence Pugh","Antonio Banderas"," Salma Hayek"," Harvey Guillén"," Florence Pugh","Joel CrawfordJanuel Mercado","2",8,"7200000","1.7","4200000",3
493,"Puss in Boots: The Last Wish","7.8","163000","73","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2022,"1h 42m","Antonio Banderas, Salma Hayek, Harvey Guillén, Florence Pugh","Antonio Banderas"," Salma Hayek"," Harvey Guillén"," Florence Pugh","Joel CrawfordJanuel Mercado","2",4,"10600000","1.7","6200000",2
493,"Puss in Boots: The Last Wish","7.8","163000","73","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2022,"1h 42m","Antonio Banderas, Salma Hayek, Harvey Guillén, Florence Pugh","Antonio Banderas"," Salma Hayek"," Harvey Guillén"," Florence Pugh","Joel CrawfordJanuel Mercado","2",3,"9400000","1.7","5500000",1
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",10,"4090000",NULL,NULL,14
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",10,"4970000",NULL,NULL,13
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",6,"6540000",NULL,NULL,12
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",8,"7310000",NULL,NULL,11
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",6,"8710000",NULL,NULL,10
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",6,"11090000",NULL,NULL,9
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",5,"14540000",NULL,NULL,8
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",7,"12140000",NULL,NULL,7
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",4,"12710000",NULL,NULL,6
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",2,"18010000",NULL,NULL,5
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",3,"25400000",NULL,NULL,4
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",1,"50650000",NULL,NULL,3
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",1,"129110000",NULL,NULL,2
1241,"Red Notice","6.3","308000","37","Action, Comedy, Thriller","Action"," Comedy"," Thriller","PG-13",2021,"1h 58m","Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya","Dwayne Johnson"," Ryan Reynolds"," Gal Gadot"," Ritu Arya","Rawson Marshall Thurber","3",1,"148720000",NULL,NULL,1
85,"Reptile","6.8","73000","52","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2h 14m","Benicio Del Toro, Justin Timberlake, Eric Bogosian, Alicia Silverstone","Benicio Del Toro"," Justin Timberlake"," Eric Bogosian"," Alicia Silverstone","Grant Singer","4",7,"7900000","2.2667","3500000",5
85,"Reptile","6.8","73000","52","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2h 14m","Benicio Del Toro, Justin Timberlake, Eric Bogosian, Alicia Silverstone","Benicio Del Toro"," Justin Timberlake"," Eric Bogosian"," Alicia Silverstone","Grant Singer","4",4,"15800000","2.2667","7000000",4
85,"Reptile","6.8","73000","52","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2h 14m","Benicio Del Toro, Justin Timberlake, Eric Bogosian, Alicia Silverstone","Benicio Del Toro"," Justin Timberlake"," Eric Bogosian"," Alicia Silverstone","Grant Singer","4",1,"32300000","2.2667","14200000",3
85,"Reptile","6.8","73000","52","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2h 14m","Benicio Del Toro, Justin Timberlake, Eric Bogosian, Alicia Silverstone","Benicio Del Toro"," Justin Timberlake"," Eric Bogosian"," Alicia Silverstone","Grant Singer","4",1,"45100000","2.2667","19900000",2
85,"Reptile","6.8","73000","52","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2h 14m","Benicio Del Toro, Justin Timberlake, Eric Bogosian, Alicia Silverstone","Benicio Del Toro"," Justin Timberlake"," Eric Bogosian"," Alicia Silverstone","Grant Singer","4",1,"40200000","2.2667","17700000",1
1721,"Resident Evil","6.6","284000","33","Action, Horror, Sci-Fi","Action"," Horror"," Sci-Fi","R",2002,"1h 40m","Milla Jovovich, Michelle Rodriguez, Ryan McCluskey, Oscar Pearce","Milla Jovovich"," Michelle Rodriguez"," Ryan McCluskey"," Oscar Pearce","Paul W.S. Anderson","4",5,"27470000",NULL,NULL,3
1721,"Resident Evil","6.6","284000","33","Action, Horror, Sci-Fi","Action"," Horror"," Sci-Fi","R",2002,"1h 40m","Milla Jovovich, Michelle Rodriguez, Ryan McCluskey, Oscar Pearce","Milla Jovovich"," Michelle Rodriguez"," Ryan McCluskey"," Oscar Pearce","Paul W.S. Anderson","4",3,"73260000",NULL,NULL,2
1721,"Resident Evil","6.6","284000","33","Action, Horror, Sci-Fi","Action"," Horror"," Sci-Fi","R",2002,"1h 40m","Milla Jovovich, Michelle Rodriguez, Ryan McCluskey, Oscar Pearce","Milla Jovovich"," Michelle Rodriguez"," Ryan McCluskey"," Oscar Pearce","Paul W.S. Anderson","4",2,"72670000",NULL,NULL,1
1321,"Riddick","6.4","176000","49","Action, Adventure, Sci-Fi","Action"," Adventure"," Sci-Fi","R",2013,"1h 59m","Vin Diesel, Karl Urban, Katee Sackhoff, Jordi Mollà","Vin Diesel"," Karl Urban"," Katee Sackhoff"," Jordi Mollà","David Twohy","4",8,"3980000",NULL,NULL,1
1791,"Sanctuary","6.3","6800","67","Drama, Thriller","Drama"," Thriller",NULL,"R",2022,"1h 36m","Christopher Abbott, Margaret Qualley, Francisco Castaneda, Kathie Young","Christopher Abbott"," Margaret Qualley"," Francisco Castaneda"," Kathie Young","Zachary Wigon","4",6,"11250000",NULL,NULL,2
1791,"Sanctuary","6.3","6800","67","Drama, Thriller","Drama"," Thriller",NULL,"R",2022,"1h 36m","Christopher Abbott, Margaret Qualley, Francisco Castaneda, Kathie Young","Christopher Abbott"," Margaret Qualley"," Francisco Castaneda"," Kathie Young","Zachary Wigon","4",10,"9000000",NULL,NULL,1
899,"Scary Movie","6.3","281000","48","Comedy","Comedy",NULL,NULL,"R",2000,"1h 28m","Anna Faris, Jon Abrahams, Marlon Wayans, Carmen Electra","Anna Faris"," Jon Abrahams"," Marlon Wayans"," Carmen Electra","Keenen Ivory Wayans","4",10,"5400000","1.4667","3700000",1
701,"Scrooge: A Christmas Carol","6.2","7100","46","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","TV-Y7",2022,"1h 36m","Luke Evans, Olivia Colman, Jessie Buckley, Johnny Flynn","Luke Evans"," Olivia Colman"," Jessie Buckley"," Johnny Flynn","Stephen Donnelly",NULL,9,"5680000",NULL,NULL,3
701,"Scrooge: A Christmas Carol","6.2","7100","46","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","TV-Y7",2022,"1h 36m","Luke Evans, Olivia Colman, Jessie Buckley, Johnny Flynn","Luke Evans"," Olivia Colman"," Jessie Buckley"," Johnny Flynn","Stephen Donnelly",NULL,4,"13050000",NULL,NULL,2
701,"Scrooge: A Christmas Carol","6.2","7100","46","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","TV-Y7",2022,"1h 36m","Luke Evans, Olivia Colman, Jessie Buckley, Johnny Flynn","Luke Evans"," Olivia Colman"," Jessie Buckley"," Johnny Flynn","Stephen Donnelly",NULL,9,"8170000",NULL,NULL,1
1497,"Shooter","7.1","351000","53","Action, Drama, Thriller","Action"," Drama"," Thriller","R",2007,"2h 4m","Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover","Mark Wahlberg"," Michael Peña"," Rhona Mitra"," Danny Glover","Antoine Fuqua","4",9,"4700000","2.0833","2300000",4
1497,"Shooter","7.1","351000","53","Action, Drama, Thriller","Action"," Drama"," Thriller","R",2007,"2h 4m","Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover","Mark Wahlberg"," Michael Peña"," Rhona Mitra"," Danny Glover","Antoine Fuqua","4",2,"12770000",NULL,NULL,3
1497,"Shooter","7.1","351000","53","Action, Drama, Thriller","Action"," Drama"," Thriller","R",2007,"2h 4m","Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover","Mark Wahlberg"," Michael Peña"," Rhona Mitra"," Danny Glover","Antoine Fuqua","4",5,"7480000",NULL,NULL,2
1497,"Shooter","7.1","351000","53","Action, Drama, Thriller","Action"," Drama"," Thriller","R",2007,"2h 4m","Mark Wahlberg, Michael Peña, Rhona Mitra, Danny Glover","Mark Wahlberg"," Michael Peña"," Rhona Mitra"," Danny Glover","Antoine Fuqua","4",7,"7390000",NULL,NULL,1
638,"Shrek","7.9","719000","84","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2001,"1h 30m","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow","Mike Myers"," Eddie Murphy"," Cameron Diaz"," John Lithgow","Andrew AdamsonVicky Jenson","2",10,"4540000",NULL,NULL,7
638,"Shrek","7.9","719000","84","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2001,"1h 30m","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow","Mike Myers"," Eddie Murphy"," Cameron Diaz"," John Lithgow","Andrew AdamsonVicky Jenson","2",9,"5310000",NULL,NULL,6
638,"Shrek","7.9","719000","84","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2001,"1h 30m","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow","Mike Myers"," Eddie Murphy"," Cameron Diaz"," John Lithgow","Andrew AdamsonVicky Jenson","2",9,"5340000",NULL,NULL,5
638,"Shrek","7.9","719000","84","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2001,"1h 30m","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow","Mike Myers"," Eddie Murphy"," Cameron Diaz"," John Lithgow","Andrew AdamsonVicky Jenson","2",9,"6350000",NULL,NULL,4
638,"Shrek","7.9","719000","84","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2001,"1h 30m","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow","Mike Myers"," Eddie Murphy"," Cameron Diaz"," John Lithgow","Andrew AdamsonVicky Jenson","2",8,"7870000",NULL,NULL,3
638,"Shrek","7.9","719000","84","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2001,"1h 30m","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow","Mike Myers"," Eddie Murphy"," Cameron Diaz"," John Lithgow","Andrew AdamsonVicky Jenson","2",4,"10380000",NULL,NULL,2
638,"Shrek","7.9","719000","84","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2001,"1h 30m","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow","Mike Myers"," Eddie Murphy"," Cameron Diaz"," John Lithgow","Andrew AdamsonVicky Jenson","2",7,"7780000",NULL,NULL,1
1476,"Shrek 2","7.3","495000","75","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2004,"1h 33m","Mike Myers, Eddie Murphy, Cameron Diaz, Julie Andrews","Mike Myers"," Eddie Murphy"," Cameron Diaz"," Julie Andrews","Andrew AdamsonKelly AsburyConrad Vernon","2",9,"6750000",NULL,NULL,3
1476,"Shrek 2","7.3","495000","75","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2004,"1h 33m","Mike Myers, Eddie Murphy, Cameron Diaz, Julie Andrews","Mike Myers"," Eddie Murphy"," Cameron Diaz"," Julie Andrews","Andrew AdamsonKelly AsburyConrad Vernon","2",5,"9900000",NULL,NULL,2
1476,"Shrek 2","7.3","495000","75","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2004,"1h 33m","Mike Myers, Eddie Murphy, Cameron Diaz, Julie Andrews","Mike Myers"," Eddie Murphy"," Cameron Diaz"," Julie Andrews","Andrew AdamsonKelly AsburyConrad Vernon","2",5,"13040000",NULL,NULL,1
541,"Sing","7.1","186000","59","Animation, Comedy, Family","Animation"," Comedy"," Family","PG",2016,"1h 48m","Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlett Johansson","Matthew McConaughey"," Reese Witherspoon"," Seth MacFarlane"," Scarlett Johansson","Garth JenningsChristophe Lourdelet","2",6,"6500000","1.8","3600000",9
541,"Sing","7.1","186000","59","Animation, Comedy, Family","Animation"," Comedy"," Family","PG",2016,"1h 48m","Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlett Johansson","Matthew McConaughey"," Reese Witherspoon"," Seth MacFarlane"," Scarlett Johansson","Garth JenningsChristophe Lourdelet","2",8,"5320000",NULL,NULL,8
541,"Sing","7.1","186000","59","Animation, Comedy, Family","Animation"," Comedy"," Family","PG",2016,"1h 48m","Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlett Johansson","Matthew McConaughey"," Reese Witherspoon"," Seth MacFarlane"," Scarlett Johansson","Garth JenningsChristophe Lourdelet","2",5,"7090000",NULL,NULL,7
541,"Sing","7.1","186000","59","Animation, Comedy, Family","Animation"," Comedy"," Family","PG",2016,"1h 48m","Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlett Johansson","Matthew McConaughey"," Reese Witherspoon"," Seth MacFarlane"," Scarlett Johansson","Garth JenningsChristophe Lourdelet","2",5,"10400000",NULL,NULL,6
541,"Sing","7.1","186000","59","Animation, Comedy, Family","Animation"," Comedy"," Family","PG",2016,"1h 48m","Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlett Johansson","Matthew McConaughey"," Reese Witherspoon"," Seth MacFarlane"," Scarlett Johansson","Garth JenningsChristophe Lourdelet","2",7,"9560000",NULL,NULL,5
541,"Sing","7.1","186000","59","Animation, Comedy, Family","Animation"," Comedy"," Family","PG",2016,"1h 48m","Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlett Johansson","Matthew McConaughey"," Reese Witherspoon"," Seth MacFarlane"," Scarlett Johansson","Garth JenningsChristophe Lourdelet","2",7,"5420000",NULL,NULL,4
541,"Sing","7.1","186000","59","Animation, Comedy, Family","Animation"," Comedy"," Family","PG",2016,"1h 48m","Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlett Johansson","Matthew McConaughey"," Reese Witherspoon"," Seth MacFarlane"," Scarlett Johansson","Garth JenningsChristophe Lourdelet","2",7,"7300000",NULL,NULL,3
541,"Sing","7.1","186000","59","Animation, Comedy, Family","Animation"," Comedy"," Family","PG",2016,"1h 48m","Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlett Johansson","Matthew McConaughey"," Reese Witherspoon"," Seth MacFarlane"," Scarlett Johansson","Garth JenningsChristophe Lourdelet","2",5,"12310000",NULL,NULL,2
541,"Sing","7.1","186000","59","Animation, Comedy, Family","Animation"," Comedy"," Family","PG",2016,"1h 48m","Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlett Johansson","Matthew McConaughey"," Reese Witherspoon"," Seth MacFarlane"," Scarlett Johansson","Garth JenningsChristophe Lourdelet","2",7,"8420000",NULL,NULL,1
220,"Sing 2","7.4","82000","49","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2021,"1h 50m","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Tori Kelly","Matthew McConaughey"," Reese Witherspoon"," Scarlett Johansson"," Tori Kelly","Garth JenningsChristophe Lourdelet","2",6,"4500000",NULL,NULL,9
220,"Sing 2","7.4","82000","49","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2021,"1h 50m","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Tori Kelly","Matthew McConaughey"," Reese Witherspoon"," Scarlett Johansson"," Tori Kelly","Garth JenningsChristophe Lourdelet","2",10,"7270000",NULL,NULL,8
220,"Sing 2","7.4","82000","49","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2021,"1h 50m","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Tori Kelly","Matthew McConaughey"," Reese Witherspoon"," Scarlett Johansson"," Tori Kelly","Garth JenningsChristophe Lourdelet","2",10,"7950000",NULL,NULL,7
220,"Sing 2","7.4","82000","49","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2021,"1h 50m","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Tori Kelly","Matthew McConaughey"," Reese Witherspoon"," Scarlett Johansson"," Tori Kelly","Garth JenningsChristophe Lourdelet","2",5,"9370000",NULL,NULL,6
220,"Sing 2","7.4","82000","49","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2021,"1h 50m","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Tori Kelly","Matthew McConaughey"," Reese Witherspoon"," Scarlett Johansson"," Tori Kelly","Garth JenningsChristophe Lourdelet","2",6,"10150000",NULL,NULL,5
220,"Sing 2","7.4","82000","49","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2021,"1h 50m","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Tori Kelly","Matthew McConaughey"," Reese Witherspoon"," Scarlett Johansson"," Tori Kelly","Garth JenningsChristophe Lourdelet","2",5,"12220000",NULL,NULL,4
220,"Sing 2","7.4","82000","49","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2021,"1h 50m","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Tori Kelly","Matthew McConaughey"," Reese Witherspoon"," Scarlett Johansson"," Tori Kelly","Garth JenningsChristophe Lourdelet","2",4,"16580000",NULL,NULL,3
220,"Sing 2","7.4","82000","49","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2021,"1h 50m","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Tori Kelly","Matthew McConaughey"," Reese Witherspoon"," Scarlett Johansson"," Tori Kelly","Garth JenningsChristophe Lourdelet","2",2,"24080000",NULL,NULL,2
220,"Sing 2","7.4","82000","49","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2021,"1h 50m","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Tori Kelly","Matthew McConaughey"," Reese Witherspoon"," Scarlett Johansson"," Tori Kelly","Garth JenningsChristophe Lourdelet","2",5,"24270000",NULL,NULL,1
958,"Sky High","6.3","93000","62","Action, Comedy, Family","Action"," Comedy"," Family","PG",2005,"1h 40m","Kurt Russell, Kelly Preston, Michael Angarano, Danielle Panabaker","Kurt Russell"," Kelly Preston"," Michael Angarano"," Danielle Panabaker","Mike Mitchell","2",10,"2880000",NULL,NULL,1
1570,"Sonic the Hedgehog","6.5","155000","47","Action, Adventure, Comedy","Action"," Adventure"," Comedy","PG",2020,"1h 39m","Ben Schwartz, James Marsden, Jim Carrey, Tika Sumpter","Ben Schwartz"," James Marsden"," Jim Carrey"," Tika Sumpter","Jeff Fowler","2",8,"4570000",NULL,NULL,8
1570,"Sonic the Hedgehog","6.5","155000","47","Action, Adventure, Comedy","Action"," Adventure"," Comedy","PG",2020,"1h 39m","Ben Schwartz, James Marsden, Jim Carrey, Tika Sumpter","Ben Schwartz"," James Marsden"," Jim Carrey"," Tika Sumpter","Jeff Fowler","2",10,"5510000",NULL,NULL,7
1570,"Sonic the Hedgehog","6.5","155000","47","Action, Adventure, Comedy","Action"," Adventure"," Comedy","PG",2020,"1h 39m","Ben Schwartz, James Marsden, Jim Carrey, Tika Sumpter","Ben Schwartz"," James Marsden"," Jim Carrey"," Tika Sumpter","Jeff Fowler","2",8,"6500000",NULL,NULL,6
1570,"Sonic the Hedgehog","6.5","155000","47","Action, Adventure, Comedy","Action"," Adventure"," Comedy","PG",2020,"1h 39m","Ben Schwartz, James Marsden, Jim Carrey, Tika Sumpter","Ben Schwartz"," James Marsden"," Jim Carrey"," Tika Sumpter","Jeff Fowler","2",5,"8910000",NULL,NULL,5
1570,"Sonic the Hedgehog","6.5","155000","47","Action, Adventure, Comedy","Action"," Adventure"," Comedy","PG",2020,"1h 39m","Ben Schwartz, James Marsden, Jim Carrey, Tika Sumpter","Ben Schwartz"," James Marsden"," Jim Carrey"," Tika Sumpter","Jeff Fowler","2",4,"15990000",NULL,NULL,4
1570,"Sonic the Hedgehog","6.5","155000","47","Action, Adventure, Comedy","Action"," Adventure"," Comedy","PG",2020,"1h 39m","Ben Schwartz, James Marsden, Jim Carrey, Tika Sumpter","Ben Schwartz"," James Marsden"," Jim Carrey"," Tika Sumpter","Jeff Fowler","2",6,"12290000",NULL,NULL,3
1570,"Sonic the Hedgehog","6.5","155000","47","Action, Adventure, Comedy","Action"," Adventure"," Comedy","PG",2020,"1h 39m","Ben Schwartz, James Marsden, Jim Carrey, Tika Sumpter","Ben Schwartz"," James Marsden"," Jim Carrey"," Tika Sumpter","Jeff Fowler","2",2,"17150000",NULL,NULL,2
1570,"Sonic the Hedgehog","6.5","155000","47","Action, Adventure, Comedy","Action"," Adventure"," Comedy","PG",2020,"1h 39m","Ben Schwartz, James Marsden, Jim Carrey, Tika Sumpter","Ben Schwartz"," James Marsden"," Jim Carrey"," Tika Sumpter","Jeff Fowler","2",9,"4920000",NULL,NULL,1
